DateTime,CheatingType,ImagePath
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:59,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_59-MOUTH_OPEN.jpg
13/09/2021 18:14:04,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__14_04-MOUTH_OPEN.jpg
13/09/2021 18:14:04,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__14_04-MOUTH_OPEN.jpg
13/09/2021 18:51:31,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_31-HEAD_UP.jpg
13/09/2021 18:51:31,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_31-HEAD_UP.jpg
13/09/2021 18:51:32,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_32-HEAD_UP.jpg
13/09/2021 18:51:33,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_33-HEAD_UP.jpg
13/09/2021 18:51:33,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_33-HEAD_UP.jpg
